"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.15315933319436e-05,0.299327560508951,0.188,0.086,0.123063186663887,"5","Esr1"
6.28163997456757e-05,0.770728228731294,0.629,0.54,0.125632799491351,"5","Phactr1"
7.25383509917465e-05,0.488154430593879,0.508,0.38,0.145076701983493,"5","Zfhx3"
7.87620789145979e-05,0.54812402394506,0.4,0.274,0.157524157829196,"5","Fut9"
7.92229228124353e-05,0.835599800325612,0.496,0.38,0.158445845624871,"5","Cdh8"
8.83643423242861e-05,0.484390464369468,0.338,0.212,0.176728684648572,"5","Gabra1"
0.000113105585383648,0.93159631226451,0.275,0.171,0.226211170767296,"5","Nell1"
0.000114768779209042,0.512492925519463,0.717,0.708,0.229537558418083,"5","Gria4"
0.000163024880497061,0.508960704241809,0.3,0.186,0.326049760994122,"5","Dlc1"
0.000168723195121909,0.456378292146774,0.292,0.187,0.337446390243818,"5","Eml1"
0.00018187437146477,0.488461390457182,0.646,0.56,0.36374874292954,"5","Fat3"
0.000221274264110284,0.53015465684728,0.713,0.662,0.442548528220569,"5","Mgat4c"
0.000305460791730999,0.593245514027263,0.55,0.447,0.610921583461999,"5","Pcsk1n"
0.000340913460765667,0.299644732634054,0.221,0.118,0.681826921531334,"5","Serpini1"
0.000347099322594114,0.356802536953585,0.238,0.133,0.694198645188227,"5","Btbd11"
0.000366045131874665,0.488052324926238,0.304,0.199,0.73209026374933,"5","Mef2c"
0.000370507471346389,0.401209982562035,0.467,0.349,0.741014942692778,"5","Rasgrf1"
0.000405736811131783,0.395794580004337,0.421,0.315,0.811473622263566,"5","Chrm2"
0.000482321459469693,0.303947163260912,0.154,0.185,0.964642918939387,"5","Eps8"
0.000487146844729506,0.481107544530459,0.592,0.489,0.974293689459012,"5","Grm1"
0.000493910321324277,0.440745688601105,0.246,0.138,0.987820642648554,"5","Kcnc1"
0.000528069185286382,0.58506723306746,0.175,0.059,1,"5","Dlk1"
0.000554257457821459,0.354936119743392,0.2,0.095,1,"5","Mgll"
0.00077488902717303,0.656812930338662,0.267,0.15,1,"5","Rph3a"
0.000775861401098185,0.256423345535735,0.246,0.153,1,"5","Cpq"
0.000776345954794197,0.505385960798151,0.746,0.75,1,"5","Ncam2"
0.000835017151140688,0.45509517802872,0.233,0.15,1,"5","Sox6"
0.000867858359713374,0.581524783991817,0.462,0.359,1,"5","Setbp1"
0.000887843740163162,0.285985946328485,0.238,0.144,1,"5","Sh3kbp1"
0.000925565716649036,0.552979691035086,0.304,0.203,1,"5","Utrn"
0.000982477738049479,0.410591194027526,0.358,0.261,1,"5","Adcy8"
0.000982697573435435,0.638043476002236,0.6,0.524,1,"5","Tenm3"
0.00108817147179896,0.468780211321862,0.621,0.572,1,"5","Cadm1"
0.00127549839284321,0.281287920130876,0.362,0.263,1,"5","Hspa8"
0.00162662256945926,0.901339221706551,0.192,0.069,1,"5","Hs6st2"
0.00242973369871309,0.536310798167415,0.242,0.127,1,"5","Slc6a1"
0.00270821056716743,0.311783673308125,0.188,0.093,1,"5","Pcsk1"
0.00272890424723085,0.401358194893402,0.279,0.185,1,"5","Cd47"
0.0028956259072739,0.533778587623253,0.388,0.295,1,"5","Aff2"
0.00316236692078388,0.254783306614478,0.196,0.109,1,"5","Kcnh8"
0.00334587970808134,0.441211276661618,0.446,0.358,1,"5","Scn1a"
0.00353587616927556,0.392890892707722,0.112,0.047,1,"5","Bcl11b"
0.00403676555562713,0.39703129076448,0.288,0.198,1,"5","Fam110b"
0.0040409391806828,0.467679969636334,0.438,0.351,1,"5","Scn8a"
0.00419118945444299,0.367088600399988,0.329,0.247,1,"5","Cnksr2"
0.00445078940089356,0.325510940078481,0.167,0.074,1,"5","Sulf2"
0.00448111909437835,0.359568994322794,0.254,0.161,1,"5","Sppl2a"
0.00474501307841294,0.301672963309278,0.146,0.048,1,"5","Slitrk4"
0.00483328803136836,0.256543280287609,0.146,0.057,1,"5","Peli2"
0.00492766433524858,0.66264646004771,0.283,0.185,1,"5","Brinp2"
0.00736470578110924,0.582323755771396,0.329,0.244,1,"5","Ryr3"
0.00757020432519873,0.889767457897474,0.504,0.427,1,"5","Pde10a"
0.00779197903280633,0.3466627400359,0.279,0.195,1,"5","Mipol1"
0.0096262679398353,0.594396497355671,0.225,0.119,1,"5","Gabra5"
0.00967808534773941,0.35606664677999,0.146,0.149,1,"5","Tspan33"
0.0098737523053834,0.40703566308477,0.375,0.285,1,"5","Itm2b"
6.72238029438399e-12,0.309115674312556,0.35,0.699,1.3444760588768e-08,"6","Dgkb"
3.83739837594217e-10,0.29733361543176,0.159,0.402,7.67479675188434e-07,"6","Snx10"
5.86501987186519e-10,0.360658879460553,0.305,0.601,1.17300397437304e-06,"6","Pcdh11x"
3.88493087900055e-09,0.357134579146321,0.221,0.49,7.7698617580011e-06,"6","Dner"
1.03959065835243e-08,0.265319839437432,0.217,0.471,2.07918131670486e-05,"6","Map4"
1.29812751862874e-08,0.325918783221287,0.239,0.507,2.59625503725748e-05,"6","Lin7a"
2.97177759445901e-08,0.280702064570076,0.248,0.504,5.94355518891801e-05,"6","Gng2"
8.88883307402047e-08,0.283559297058965,0.173,0.381,0.000177776661480409,"6","Psd3"
1.07957205156244e-07,0.292682768810104,0.358,0.653,0.000215914410312487,"6","Gria3"
1.13470981925454e-07,0.309430494382871,0.199,0.425,0.000226941963850907,"6","Gnb1"
1.30123744953645e-07,0.280392385320579,0.327,0.601,0.00026024748990729,"6","Camk2d"
1.31698622741077e-07,0.507500169951192,0.991,0.923,0.000263397245482155,"6","Pmch"
1.51327585181123e-07,0.402993765279409,0.332,0.629,0.000302655170362246,"6","Rab3c"
1.90778925572134e-07,0.384682467648922,0.319,0.584,0.000381557851144269,"6","Plcl1"
3.06097554510026e-07,0.255056663760004,0.274,0.503,0.000612195109020052,"6","Cdh11"
3.078418113842e-07,0.251901787078995,0.111,0.263,0.000615683622768399,"6","Dab2"
3.32371874846797e-07,0.293406649829441,0.522,0.808,0.000664743749693595,"6","Pcsk2"
5.59642882043943e-07,0.470908913226944,0.367,0.656,0.00111928576408789,"6","Pld5"
5.88029589086889e-07,0.378765467264752,0.212,0.418,0.00117605917817378,"6","Fam171b"
1.2581208246894e-06,0.493549444767043,0.305,0.544,0.0025162416493788,"6","Fgf13"
1.34396926869712e-06,0.285755912445856,0.195,0.371,0.00268793853739424,"6","Klhl1"
1.36033452208096e-06,0.319330687263939,0.239,0.434,0.00272066904416191,"6","Camk1d"
1.41675158053591e-06,0.371313985949995,0.106,0.253,0.00283350316107183,"6","Vstm2a"
1.8511633736588e-06,0.277499046772981,0.19,0.362,0.0037023267473176,"6","Iqgap1"
3.40531043798878e-06,0.253233902083997,0.195,0.366,0.00681062087597756,"6","Kcnd3"
3.76729916155282e-06,0.289742627778086,0.314,0.564,0.00753459832310564,"6","Stmn2"
4.62221065070132e-06,0.473980801072615,0.42,0.744,0.00924442130140263,"6","Gabra2"
5.09153701487958e-06,0.292190831347797,0.252,0.464,0.0101830740297592,"6","Fndc3a"
5.28961938270851e-06,0.410911098936925,0.376,0.675,0.010579238765417,"6","Pak3"
9.52646674252687e-06,0.372429147414768,0.221,0.391,0.0190529334850537,"6","Pid1"
1.0147714544624e-05,0.41260720702084,0.389,0.667,0.020295429089248,"6","Pde1a"
1.19638214325897e-05,0.350120940656087,0.575,0.863,0.0239276428651794,"6","Cdh18"
1.34913767965258e-05,0.449374602644676,0.146,0.302,0.0269827535930517,"6","Slc6a15"
2.01728570614147e-05,0.290038357002986,0.323,0.55,0.0403457141228294,"6","Cacna2d3"
2.40925380161291e-05,0.324163081536374,0.243,0.438,0.0481850760322583,"6","Dpysl2"
2.49038432477834e-05,0.258245209318408,0.221,0.405,0.0498076864955668,"6","Ell2"
2.52350802122117e-05,0.349661557619584,0.288,0.487,0.0504701604244234,"6","Rbms1"
2.65930852329115e-05,0.266843512228763,0.164,0.307,0.053186170465823,"6","Larp1b"
3.5494539374079e-05,0.394585840798639,0.168,0.331,0.070989078748158,"6","Fam46a"
3.69171940477847e-05,0.271885082721584,0.487,0.815,0.0738343880955695,"6","Sema6d"
3.69362482691541e-05,0.317981837450876,0.181,0.319,0.0738724965383082,"6","Kcnh5"
4.48219282092545e-05,0.510627843385013,0.367,0.62,0.089643856418509,"6","Mctp1"
4.81666324199876e-05,0.315968077135665,0.106,0.066,0.0963332648399752,"6","Col9a3"
5.20618546080414e-05,0.510981466693416,0.19,0.357,0.104123709216083,"6","Sphkap"
5.25248984633802e-05,0.352770668512483,0.252,0.431,0.10504979692676,"6","Tmem200a"
6.43155198168229e-05,0.365264032099588,0.159,0.319,0.128631039633646,"6","Atp2b4"
6.95550797528961e-05,0.285324445046125,0.27,0.454,0.139110159505792,"6","2010111I01Rik"
7.1239103402791e-05,0.361345753895525,0.518,0.84,0.142478206805582,"6","Erc2"
8.76742299759262e-05,0.362419864366153,0.204,0.355,0.175348459951852,"6","Chrm2"
9.20040064450233e-05,0.326084303093794,0.257,0.427,0.184008012890047,"6","Hs3st5"
0.000107838796414678,0.379272806596318,0.261,0.432,0.215677592829357,"6","Mad1l1"
0.000167574267126852,0.402454183756076,0.128,0.264,0.335148534253704,"6","3632451O06Rik"
0.000169020166189048,0.515633553639004,0.327,0.53,0.338040332378096,"6","Plxna2"
0.000232019039320898,0.40084087507482,0.265,0.442,0.464038078641795,"6","Lhfp"
0.00024718244138297,0.476850590771658,0.274,0.466,0.494364882765939,"6","Deptor"
0.000286401111506456,0.344128931855365,0.659,0.917,0.572802223012912,"6","Rims1"
0.000326411788672312,0.309332995743203,0.088,0.177,0.652823577344625,"6","Dnajc17"
0.000388601935094748,0.389032910022359,0.748,0.944,0.777203870189496,"6","Lrrc4c"
0.000388622278181428,0.423570253629957,0.398,0.629,0.777244556362857,"6","Zfp804b"
0.00046523091060258,0.290264081735237,0.173,0.308,0.930461821205159,"6","Pmepa1"
0.000610788863370469,0.315172758123718,0.199,0.326,1,"6","Senp8"
0.000928511712703022,0.357432801872728,0.212,0.346,1,"6","Pacrg"
0.00113944750484863,0.270122555627113,0.115,0.208,1,"6","Lima1"
0.00114268639629039,0.406874255064311,0.226,0.376,1,"6","Chl1"
0.00117719460354309,0.323676760660388,0.173,0.289,1,"6","Kcnab1"
0.00118935035307624,0.354130725743359,0.146,0.268,1,"6","Pcdh19"
0.00129996326939588,0.326598106855589,0.15,0.261,1,"6","Cep290"
0.00136903956959316,0.307689055713212,0.434,0.649,1,"6","Egfem1"
0.00142739656282652,0.576685125796351,0.164,0.296,1,"6","Snca"
0.00149105888589069,0.35346714221748,0.465,0.741,1,"6","Cacna2d1"
0.00211125643234344,0.354662691839264,0.115,0.211,1,"6","Fat1"
0.00211463678570741,0.641708110080816,0.478,0.77,1,"6","Ptprg"
0.00267671680682618,0.324090366394706,0.133,0.246,1,"6","Ache"
0.00275945875350844,0.33096719113749,0.186,0.298,1,"6","Adamtsl1"
0.00282981522557324,0.276776952509178,0.088,0.188,1,"6","Gng4"
0.00294778138085667,0.265461026500188,0.137,0.244,1,"6","Erp29"
0.00333096265444116,0.320404082445217,0.212,0.334,1,"6","Chn2"
0.0034710040217192,0.296981128549332,0.173,0.29,1,"6","Tmsb4x"
0.0049338130467634,0.313463625514666,0.115,0.211,1,"6","Gas7"
0.00555760701469323,0.378586955868272,0.177,0.289,1,"6","Mt3"
0.00579533307100363,0.25709817520912,0.159,0.27,1,"6","Syt17"
0.00628649601129158,0.608468492863794,0.221,0.328,1,"6","Tmem132d"
0.00646626601424968,0.34549608166077,0.071,0.15,1,"6","Tmem47"
0.0065490169128169,0.520050436498343,0.128,0.224,1,"6","Nr2f2"
0.00692951363041868,0.511078874573563,0.186,0.296,1,"6","Hspa8"
0.00823464618271504,0.59165411255244,0.199,0.297,1,"6","Enox2"
0.00901644215468923,0.538732999837762,0.23,0.339,1,"6","Fam184a"
